,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,Salary,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,MeanHrsWorked,MaxHrsWorked,SumHrsWorked,StdHrsWorked,SickDays,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PaytoEffortRatio,SatisfactionRatio,DevelopmentRatio,FlightRatio,AgeGroup
83,85,31,0,Travel_Rarely,Research & Development,3.728226,3,Medical,Female,3,Manager,Single,112899.68598132,1.0,15,1,11.0,5,11,4,10,9.965590138330835,11.390833333333331,2481.4319444444445,2.168481280567778,11,3.0,4.0,3.0,3,3,45.497796638785736,2.384698591352481,1.8,0.0303030303030303,30-35
84,86,29,0,Travel_Rarely,Research & Development,1.864113,4,Life Sciences,Male,3,Sales Executive,Divorced,55425.76216632,1.0,11,0,7.0,0,7,1,7,8.219101963409168,9.117777777777778,2046.556388888889,1.209463653043889,5,4.0,2.0,3.0,3,3,27.082450533606654,2.9200270427166157,1.5,0.0357142857142857,24-29
85,87,35,0,Travel_Rarely,Sales,9.941936,2,Technical Degree,Male,3,Manager,Single,35445.73628736,0.0,13,1,17.0,3,16,0,13,7.403634538152501,8.656111111111112,1843.505,1.96436126748,16,3.0,2.0,3.0,4,3,19.22736107976924,2.431238320481944,7.0,0.0,30-35
86,88,23,0,Travel_Rarely,Research & Development,12.42742,4,Life Sciences,Male,1,Manufacturing Director,Divorced,75224.65810356001,1.0,23,0,4.0,2,4,0,2,6.762868139223333,8.055277777777778,1683.9541666666669,1.5511317814158334,12,3.0,4.0,2.0,2,4,44.67144034713534,3.548790173921124,3.0,0.0833333333333333,18-23
87,89,41,0,Travel_Rarely,Research & Development,5.592339,2,Life Sciences,Female,1,Laboratory Technician,Single,76450.76847828,6.0,19,2,8.0,0,5,1,2,9.299531459170002,10.613888888888887,2315.583333333333,1.9265940513194448,10,4.0,2.0,3.0,3,3,33.01577074672905,2.5807751826393672,1.5,0.1875,36-41
88,90,47,0,Travel_Frequently,Sales,0.621371,3,Medical,Female,2,Laboratory Technician,Single,95218.61705496,3.0,16,1,5.0,2,0,0,0,7.4582853636766675,8.595555555555556,1857.1130555555555,1.5569102781436113,10,2.0,3.0,3.0,4,3,51.272385798006965,2.4134233436097228,5.0,0.3,42-47
89,91,42,0,Travel_Rarely,Research & Development,1.864113,4,Life Sciences,Male,1,Manager,Single,15200.98203204,2.0,22,0,16.0,0,1,0,0,5.981423471664167,7.108333333333333,1489.3744444444444,1.379419154538889,12,1.0,4.0,3.0,1,4,10.206286329634292,2.0062114071755115,1.0,0.125,42-47
90,92,29,0,Non-Travel,Sales,13.670162,4,Marketing,Male,2,Human Resources,Married,79920.10351584,1.0,22,0,4.0,1,4,0,2,5.900896921017223,7.287222222222222,1469.3233333333333,1.5790603736997224,16,4.0,3.0,2.0,2,4,54.392455154531454,4.0671783156420185,3.0,0.0625,24-29
91,93,42,0,Travel_Rarely,Sales,4.349597,4,Medical,Male,3,Research Scientist,Divorced,31015.01925144,0.0,12,1,4.0,3,3,1,0,8.086752565818612,9.709722222222222,2013.6013888888888,2.477168874257778,21,3.0,3.0,3.0,2,3,15.402760160268947,3.3387938829889032,3.5,0.0,42-47
92,94,32,0,Travel_Rarely,Research & Development,1.242742,3,Medical,Male,2,Research Scientist,Married,80073.36731268,1.0,13,0,8.0,0,8,0,7,7.164133199464445,8.662222222222223,1783.8691666666666,2.025088737416111,18,3.0,2.0,3.0,3,3,44.887466417901535,2.5125160991347277,2.0,0.0416666666666666,30-35
93,95,48,0,Travel_Rarely,Sales,8.077823,4,Medical,Male,4,Sales Executive,Married,137296.49582376,3.0,16,1,15.0,2,0,0,0,6.847280232039167,8.02138888888889,1704.9727777777778,1.816992678390556,16,1.0,3.0,1.0,2,3,80.52708970679818,0.4381301623909993,7.0,0.2,48-53
94,96,37,0,Travel_Rarely,Research & Development,4.970968,5,Technical Degree,Male,2,Manufacturing Director,Divorced,76172.10702948,4.0,12,0,13.0,2,7,6,7,10.711529451137778,11.62111111111111,2667.170833333333,1.009689957208333,2,3.0,1.0,3.0,3,3,28.559140673521416,0.8402161466347852,0.5714285714285714,0.1025641025641025,36-41
95,97,30,0,Non-Travel,Sales,15.534275,4,Other,Male,1,Healthcare Representative,Married,74959.92972720001,7.0,21,1,4.0,0,2,2,2,10.234273761713334,11.192777777777778,2548.3341666666665,1.3446582615061111,4,4.0,3.0,4.0,3,4,29.41526692523646,4.6901227305027895,0.6666666666666666,0.4375,30-35
96,98,26,0,Travel_Rarely,Sales,17.398388,3,Medical,Female,5,Laboratory Technician,Married,71769.25613843999,1.0,15,3,8.0,3,8,7,7,5.849885095939167,6.900555555555556,1456.621388888889,0.9686090065805556,6,3.0,3.0,3.0,3,3,49.271043722065336,4.615475271256639,1.375,0.0416666666666666,24-29
97,99,42,0,Travel_Rarely,Sales,1.242742,2,Medical,Female,1,Laboratory Technician,Single,29719.24351452,3.0,13,2,14.0,2,1,0,0,5.86760374832639,7.074166666666667,1461.0333333333333,1.2432653301930556,10,1.0,4.0,3.0,3,3,20.341249468084232,2.0451278775296893,5.0,0.2142857142857142,42-47
98,100,21,1,Travel_Frequently,Research & Development,5.592339,3,Medical,Female,4,Manufacturing Director,Single,249053.669865,1.0,12,0,3.0,5,3,1,2,7.970253235162779,9.090833333333334,1984.593055555556,1.1806757813616668,5,1.0,2.0,3.0,2,3,125.49357117209163,0.752799167475569,4.5,0.3333333333333333,18-23
99,101,36,0,Non-Travel,Human Resources,17.398388,3,Human Resources,Male,2,Laboratory Technician,Single,33885.23217408,4.0,22,0,7.0,4,1,0,0,6.807350513163612,8.243055555555557,1695.030277777778,1.872515990146112,17,4.0,4.0,3.0,1,4,19.990930320433147,7.05120147804652,6.0,0.1428571428571428,36-41
100,102,36,0,Travel_Frequently,Research & Development,3.728226,3,Life Sciences,Female,2,Research Scientist,Married,66474.68861124,4.0,13,1,16.0,2,13,1,12,6.791153502900278,7.866388888888889,1690.9972222222225,1.493058214155278,11,1.0,4.0,3.0,3,3,39.31093897592708,1.7670046767276273,2.5,0.25,36-41
101,103,57,0,Travel_Rarely,Research & Development,13.048791,4,Life Sciences,Male,5,Research Scientist,Married,266971.60102284,2.0,18,0,15.0,2,3,1,2,5.971953369031668,6.992222222222222,1487.016388888889,1.4885379718877778,14,4.0,3.0,3.0,1,3,179.53507642395482,6.028178348927275,3.5,0.0333333333333333,54-59
102,104,40,0,Travel_Rarely,Research & Development,4.970968,3,Other,Male,2,Sales Executive,Married,70877.53950228001,3.0,14,1,10.0,3,7,1,7,7.606198125836667,9.03138888888889,1893.9433333333327,2.0162974363769446,16,4.0,3.0,3.0,3,3,37.423263016816776,4.732982155397124,3.0,0.075,36-41
103,105,21,0,Non-Travel,Research & Development,0.621371,5,Life Sciences,Female,2,Manager,Single,39890.38639572,1.0,14,0,3.0,2,3,2,2,7.344952030343334,8.65638888888889,1828.8930555555555,2.1900479222891667,20,1.0,4.0,2.0,1,3,21.81121869020529,1.08918342379236,1.3333333333333333,0.3333333333333333,18-23
104,106,33,1,Travel_Rarely,Human Resources,17.398388,2,Human Resources,Female,5,Manager,Single,77481.81583884,1.0,21,1,1.0,3,1,0,0,9.749403168228334,11.385277777777778,2427.601388888889,2.7429245828436115,18,4.0,3.0,3.0,1,4,31.91702566717651,3.69253372527643,9.0,0.25,30-35
105,107,37,0,Travel_Rarely,Research & Development,3.106855,3,Life Sciences,Male,4,Research Scientist,Married,29872.50731136,6.0,19,0,17.0,3,5,0,3,7.4154562695225,8.807777777777778,1846.4486111111112,2.093108345361389,18,3.0,1.0,3.0,4,3,16.178358353219505,1.213681218374919,7.0,0.1176470588235294,36-41
106,108,46,0,Non-Travel,Sales,1.242742,4,Marketing,Female,2,Laboratory Technician,Married,42704.8670286,2.0,11,0,7.0,3,1,0,0,5.588887773315278,6.8025,1391.6330555555555,1.7199805524822225,21,3.0,3.0,4.0,3,3,30.686873136648607,6.4413531743982615,5.0,0.0952380952380952,42-47
107,109,41,1,Travel_Frequently,Research & Development,9.941936,1,Medical,Female,1,Research Scientist,Single,39151.9335564,1.0,11,0,8.0,3,8,7,7,7.100332440874444,8.356944444444446,1767.9827777777778,1.88407536378,16,1.0,2.0,3.0,4,3,22.14497451474672,0.8450308559441292,0.5,0.125,36-41
108,110,50,0,Travel_Rarely,Research & Development,5.592339,3,Medical,Female,3,Laboratory Technician,Single,137770.22028672002,6.0,15,0,20.0,2,4,1,3,6.364553770638056,7.810277777777777,1584.773888888889,1.856113369811667,19,4.0,4.0,3.0,3,3,86.93367631347901,7.541769891463723,2.5,0.075,48-53
109,111,40,1,Travel_Rarely,Research & Development,4.970968,3,Medical,Female,1,Healthcare Representative,Married,120214.54901232,2.0,20,0,8.0,2,6,1,0,8.735999553770556,10.151666666666667,2175.263888888889,2.237769121386389,15,3.0,3.0,3.0,2,4,55.26435189145021,3.0906594985283045,1.5,0.0833333333333333,36-41
110,112,31,0,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,Male,4,Human Resources,Single,39946.11868548,0.0,24,0,3.0,5,2,2,2,10.675884649709722,11.663333333333334,2658.2952777777778,1.2142710645316668,3,3.0,2.0,3.0,3,4,15.026968230133283,2.384698591352481,3.0,0.0833333333333333,30-35
111,113,21,1,Travel_Rarely,Human Resources,6.21371,2,Human Resources,Male,1,Laboratory Technician,Single,74862.39822012,1.0,12,1,1.0,2,1,0,0,5.5377532351627785,6.934166666666667,1378.9005555555557,1.6227460849283335,19,3.0,2.0,3.0,3,3,54.29136852436623,3.2504156894724656,4.0,0.3333333333333333,18-23
112,114,29,0,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,Female,2,Research Director,Single,92891.79395748,9.0,12,1,6.0,6,3,1,2,7.663491744756667,8.635555555555557,1908.2094444444444,1.023931373095278,4,4.0,4.0,3.0,4,3,48.68008290595401,6.263463392237804,4.5,0.375,24-29
113,115,35,0,Travel_Rarely,Research & Development,18.019759,3,Life Sciences,Female,3,Sales Executive,Single,69707.16141731999,9.0,15,0,10.0,2,1,0,0,7.314774654172222,8.425,1821.378888888889,1.7409313961025,13,3.0,2.0,3.0,3,3,38.27164234886023,2.460773004091535,5.0,0.3,30-35
114,117,28,0,Travel_Rarely,Research & Development,1.242742,2,Medical,Male,3,Manager,Single,39820.72103352,1.0,12,0,7.0,2,7,0,7,6.634467871485834,8.086666666666666,1651.9825,1.826597669495278,17,2.0,4.0,3.0,2,3,24.10480803127152,3.6174717347188,5.0,0.0714285714285714,24-29
115,118,49,0,Travel_Rarely,Sales,1.242742,3,Technical Degree,Male,2,Manufacturing Director,Single,72507.70897775999,8.0,14,1,26.0,3,5,0,0,7.542354975457223,8.481111111111112,1878.046388888889,1.4884186014305556,9,2.0,3.0,3.0,3,3,38.60805004963579,2.3865225196337074,6.0,0.1538461538461538,48-53
116,119,51,0,Travel_Rarely,Research & Development,0.621371,2,Life Sciences,Male,1,Sales Executive,Married,57195.2623662,4.0,22,1,18.0,2,7,0,7,6.976801651048612,8.306666666666668,1737.223611111111,2.142012876390278,21,3.0,4.0,2.0,3,4,32.92337382498415,3.43997166615634,4.0,0.074074074074074,48-53
117,120,36,0,Travel_Rarely,Sales,9.320565,2,Life Sciences,Male,1,Sales Executive,Married,134858.20814675998,4.0,12,0,6.0,1,2,2,2,5.640869031682223,6.670555555555556,1404.576388888889,1.4564564962272222,15,4.0,3.0,3.0,3,3,96.01343808252506,6.381995362381966,0.6666666666666666,0.1666666666666666,36-41
118,121,34,1,Non-Travel,Research & Development,4.349597,3,Life Sciences,Male,1,Sales Representative,Single,78262.06789548,8.0,25,1,9.0,3,5,0,4,8.600741856313888,9.940277777777778,2141.5847222222224,2.1231529436497225,14,1.0,4.0,2.0,3,4,36.54399804191314,0.9301523210032308,5.0,0.8888888888888888,30-35
119,122,55,0,Travel_Rarely,Sales,16.155646,3,Marketing,Male,1,Laboratory Technician,Single,145572.74085312,2.0,13,0,30.0,3,5,1,2,8.230750780901111,9.609722222222222,2049.4569444444446,1.961040483132778,13,3.0,4.0,3.0,3,3,71.0299092877899,4.373841579985086,2.0,0.0222222222222222,54-59
120,123,24,0,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,Female,5,Manager,Divorced,40364.11085868,1.0,18,3,5.0,4,5,0,3,9.230603525211944,10.72222222222222,2298.420277777778,2.673243389829722,19,4.0,3.0,4.0,3,3,17.561675403293055,5.2000933491396895,12.0,0.05,24-29
121,124,30,0,Travel_Rarely,Research & Development,1.864113,3,Life Sciences,Female,2,Manager,Married,83152.57632192,1.0,13,0,1.0,3,1,0,0,6.401705711735556,7.980833333333333,1594.0247222222222,1.811487974140556,18,3.0,2.0,3.0,3,3,52.16517357773309,2.811750619370482,5.0,0.3333333333333333,30-35
122,125,26,1,Travel_Frequently,Sales,8.699194,3,Life Sciences,Male,2,Manager,Single,104637.3740244,0.0,18,3,7.0,3,6,0,4,6.746368808567501,7.8475,1679.8458333333333,1.3426845452211111,9,3.0,3.0,3.0,3,3,62.28986728905182,2.384698591352481,8.0,0.0,24-29
123,126,22,0,Travel_Rarely,Research & Development,9.941936,5,Other,Male,1,Research Scientist,Married,41673.81966804,1.0,19,2,2.0,3,2,1,2,5.831803882195279,7.0152777777777775,1452.1191666666666,1.659000397565,18,1.0,2.0,3.0,2,3,28.698622416576235,1.0288411821114611,3.0,0.5,18-23
124,127,36,0,Travel_Rarely,Research & Development,0.621371,3,Medical,Female,5,Healthcare Representative,Married,273589.81043184,1.0,12,1,10.0,3,10,9,0,6.0337817938419445,7.078611111111111,1502.4116666666666,1.4498383604608336,13,2.0,3.0,3.0,3,3,182.1004299299948,2.983203671430533,0.9,0.05,36-41
125,128,30,1,Travel_Frequently,Sales,1.864113,2,Marketing,Male,3,Research Scientist,Single,15730.43878476,9.0,19,0,3.0,2,1,0,0,7.89557675145,9.215,1965.9986111111111,1.559569017970278,9,3.0,4.0,3.0,2,3,8.001246133062995,4.559514919969425,5.0,1.0,30-35
126,129,37,0,Travel_Rarely,Research & Development,6.21371,1,Technical Degree,Male,1,Sales Executive,Divorced,185881.11942204,1.0,14,1,18.0,3,18,12,17,6.2188810798750005,7.659166666666667,1548.5013888888889,1.2457335324225,9,4.0,1.0,2.0,3,3,120.03936241569475,1.2864050457386782,0.3846153846153846,0.0138888888888888,36-41
127,130,40,0,Travel_Rarely,Research & Development,3.728226,2,Medical,Male,3,Research Scientist,Divorced,60358.06981008,7.0,14,2,8.0,3,5,1,3,6.173039937527778,7.3902777777777775,1537.0869444444445,1.8012953769025002,19,4.0,2.0,3.0,2,3,39.26783063784037,3.8878737612074623,4.0,0.21875,36-41
128,131,42,0,Travel_Rarely,Research & Development,1.242742,3,Medical,Female,4,Manager,Divorced,153695.72208564,3.0,12,1,8.0,2,5,1,2,7.061936635430556,8.261666666666668,1758.4222222222222,1.7501817540877778,14,2.0,1.0,3.0,2,3,87.40547073580862,0.8496252954037145,3.5,0.1875,42-47
129,132,37,0,Travel_Rarely,Sales,5.592339,1,Marketing,Male,3,Sales Executive,Single,61862.8416336,2.0,11,1,18.0,3,1,0,1,9.760771976795835,10.677777777777775,2430.432222222222,1.287658139196389,4,3.0,2.0,2.0,2,3,25.45343213769476,1.2294109552530736,7.0,0.037037037037037,36-41
130,133,43,0,Travel_Rarely,Sales,6.21371,2,Life Sciences,Female,1,Sales Executive,Divorced,64328.995455480006,1.0,11,0,25.0,2,25,3,9,6.99869477911639,8.029722222222222,1742.675,1.7352880414919445,14,1.0,2.0,3.0,3,3,36.91393716870903,0.8573027099143652,0.75,0.04,42-47
131,134,40,0,Travel_Rarely,Sales,3.728226,2,Life Sciences,Female,1,Laboratory Technician,Married,36880.84274868,6.0,13,0,20.0,2,1,0,0,7.164219098616667,8.22,1783.8905555555557,1.5700669121686113,11,2.0,3.0,3.0,2,3,20.67438646043744,2.512485974008752,3.0,0.15,36-41
132,135,54,0,Travel_Rarely,Human Resources,5.592339,3,Life Sciences,Female,2,Manufacturing Director,Married,88098.81703811999,4.0,23,1,24.0,2,4,1,2,5.468940205265279,6.768055555555556,1361.766111111111,1.7279282499300002,22,1.0,1.0,2.0,2,4,64.69452890572903,0.3657015664706809,2.5,0.1666666666666666,54-59
133,136,34,0,Non-Travel,Research & Development,17.398388,3,Medical,Male,1,Laboratory Technician,Married,79098.05224188,9.0,20,1,6.0,3,3,1,2,6.446319723337778,7.620277777777778,1605.1336111111111,1.6567740875766668,15,3.0,3.0,3.0,3,4,49.278173289964606,4.188436372811482,2.5,0.5,30-35
134,137,31,0,Travel_Rarely,Research & Development,6.21371,4,Life Sciences,Male,3,Sales Executive,Married,30471.62942628,1.0,15,1,13.0,2,13,3,12,5.713265283355556,6.838333333333333,1422.6030555555556,1.5766240151625,17,2.0,1.0,1.0,2,3,21.41962883271061,0.350062512557678,1.5,0.0384615384615384,30-35
135,139,43,0,Travel_Rarely,Sales,16.777017,4,Life Sciences,Male,2,Sales Representative,Divorced,55411.82909387999,4.0,18,1,8.0,3,5,0,2,8.486725792056944,9.740277777777775,2113.1947222222225,1.8523206610838887,11,3.0,3.0,3.0,3,3,26.22182826370551,3.1814389508460788,6.0,0.1666666666666666,42-47
136,140,25,0,Travel_Rarely,Human Resources,4.349597,2,Human Resources,Male,1,Manufacturing Director,Single,120284.21437452,1.0,19,1,5.0,2,5,1,3,10.151952253458056,11.7325,2527.836111111111,2.769160518950556,17,2.0,4.0,3.0,4,3,47.58386583916986,2.3640773125016312,2.0,0.1,24-29
137,141,37,0,Non-Travel,Research & Development,0.621371,3,Medical,Male,3,Laboratory Technician,Married,27977.60945952,3.0,22,0,15.0,5,13,10,7,10.004965417224444,11.548333333333334,2491.236388888889,2.644870933888056,16,2.0,3.0,3.0,2,4,11.230411366943075,1.7991066684759738,0.7272727272727273,0.1,36-41
138,142,31,0,Travel_Rarely,Research & Development,14.912904,1,Medical,Male,3,Laboratory Technician,Married,61862.8416336,1.0,13,1,4.0,2,4,3,2,6.578286479250278,7.935833333333333,1637.993333333333,1.807896026400556,17,4.0,1.0,3.0,3,3,37.76745629831624,1.824183248609086,1.5,0.0625,30-35
139,143,39,0,Travel_Frequently,Research & Development,16.155646,4,Technical Degree,Female,1,Sales Executive,Divorced,42732.73317348,1.0,20,1,21.0,5,21,1,6,8.864453369031667,9.744166666666668,2207.2488888888893,1.1718116564908334,4,2.0,3.0,3.0,1,4,19.360178812907368,2.0305820619333104,3.5,0.0238095238095238,36-41
140,144,56,0,Travel_Frequently,Research & Development,12.42742,4,Life Sciences,Female,3,Sales Executive,Married,74137.87845324,9.0,14,0,36.0,1,7,7,7,7.122437527889168,8.446111111111112,1773.4869444444444,1.4881576434833332,10,3.0,1.0,2.0,3,3,41.80345318327908,0.8424082312418938,0.5,0.0833333333333333,54-59
141,145,30,0,Travel_Rarely,Sales,3.106855,4,Medical,Female,2,Manufacturing Director,Single,75377.9219004,0.0,17,1,6.0,2,5,4,4,7.464110887996389,8.447777777777778,1858.5636111111112,1.0022140082197222,4,2.0,3.0,3.0,3,3,40.5570847560803,2.411539735957994,1.0,0.0,30-35
142,146,41,0,Travel_Rarely,Research & Development,4.349597,3,Technical Degree,Female,3,Research Scientist,Married,38761.80752808,1.0,14,0,10.0,2,10,0,7,6.411313029897222,7.3902777777777775,1596.4169444444444,1.2115073509583334,8,2.0,1.0,3.0,2,3,24.28050370109869,0.9358457420532756,5.0,0.05,36-41
143,147,28,0,Travel_Rarely,Research & Development,4.349597,3,Medical,Male,3,Healthcare Representative,Divorced,166597.74716508,1.0,13,0,10.0,2,10,1,8,5.869447791164445,7.1113888888888885,1461.4925,1.4146197728552778,13,3.0,1.0,3.0,2,3,113.99151700407631,1.533364009736678,2.5,0.0333333333333333,24-29
144,148,25,1,Travel_Rarely,Research & Development,3.106855,2,Life Sciences,Female,3,Laboratory Technician,Married,37061.9726904,5.0,13,0,6.0,3,2,0,2,6.134392012494168,7.578055555555555,1527.463611111111,1.47425631992,13,1.0,1.0,3.0,3,3,24.26373526727769,0.4890460201907176,6.0,0.8333333333333334,24-29
145,149,52,0,Travel_Rarely,Research & Development,16.155646,2,Life Sciences,Female,2,Sales Representative,Married,47024.119485,2.0,21,0,28.0,2,5,0,4,7.997580321285,9.280555555555557,1991.3975,1.2960593298277778,6,4.0,3.0,3.0,2,4,23.613627859329945,4.501361481070534,4.0,0.0178571428571428,48-53
146,150,45,0,Travel_Rarely,Research & Development,1.242742,3,Medical,Female,1,Sales Executive,Married,71030.80329912,3.0,14,1,8.0,4,2,0,2,6.460577867023611,7.496666666666667,1608.683888888889,1.4805961092016668,12,1.0,4.0,2.0,3,3,44.15460600415453,1.2382793249554318,6.0,0.375,42-47
147,151,52,0,Travel_Rarely,Research & Development,7.456452,3,Medical,Male,2,Research Scientist,Married,67965.52736231999,2.0,11,1,31.0,3,5,1,4,6.891577420794167,8.153611111111113,1716.0027777777775,1.7109947646455557,14,4.0,4.0,1.0,3,3,39.60688656363092,2.3216745634639047,3.0,0.0161290322580645,48-53
148,152,42,0,Travel_Frequently,Sales,6.21371,3,Marketing,Female,2,Healthcare Representative,Divorced,39528.12651228,2.0,13,1,19.0,0,5,0,2,6.384019410977222,7.888611111111111,1589.6208333333334,1.702697060723889,16,1.0,3.0,3.0,2,3,24.8663868033184,1.4097701495901844,3.0,0.1052631578947368,42-47
149,153,30,0,Travel_Rarely,Sales,15.534275,3,Marketing,Male,1,Sales Executive,Single,33522.97229064,2.0,20,1,11.0,5,5,0,2,6.763717090584445,8.371944444444445,1684.1655555555556,1.9688659734883327,19,3.0,4.0,3.0,3,4,19.90479628327381,5.322517118599543,7.0,0.0606060606060606,30-35
151,155,46,0,Travel_Rarely,Sales,11.806049,4,Marketing,Female,1,Sales Executive,Divorced,57237.06158352001,2.0,14,0,19.0,5,10,0,8,7.243524096385278,8.506111111111112,1803.6375,1.6581604619491668,12,3.0,3.0,2.0,2,3,31.734237940561783,2.484978273073255,6.0,0.0350877192982456,42-47
152,156,42,0,Travel_Frequently,Research & Development,11.184678,4,Technical Degree,Male,4,Sales Executive,Married,184000.15464264,0.0,13,2,7.0,2,6,0,4,6.303784024988612,7.573333333333333,1569.6422222222222,1.3931403544072225,11,4.0,4.0,4.0,3,3,117.22426425439907,10.15263209308882,8.0,0.0,42-47
153,157,24,1,Travel_Rarely,Research & Development,16.777017,2,Medical,Male,1,Research Scientist,Single,145210.48096968,1.0,17,1,6.0,0,5,1,4,10.092957385095833,11.314722222222224,2513.146388888889,2.391240709501945,13,1.0,2.0,3.0,2,3,57.78035120106171,0.5944739258346755,1.0,0.1666666666666666,24-29
